datetime,전력,생산량,기온,풍속,습도,강수량_증분,전기요금(계절),인건비,is_missing
2021.07.29 12:00:00,133.0,200.0,31.6,2.3,60.0,0.0,191.6,1.0,false
2021.07.29 12:15:00,108.0,200.0,31.6,2.3,60.0,0.0,191.6,1.0,false
2021.07.29 12:30:00,106.0,200.0,31.6,2.3,60.0,0.0,191.6,1.0,false
2021.07.29 12:45:00,101.0,200.0,31.6,2.3,60.0,0.0,191.6,1.0,false
2021.07.29 13:00:00,170.0,1480.0,31.6,2.7,60.0,0.0,191.6,1.0,false
2021.07.29 13:15:00,196.0,1480.0,31.6,2.7,60.0,0.0,191.6,1.0,false
2021.07.29 13:30:00,206.0,1480.0,31.6,2.7,60.0,0.0,191.6,1.0,false
2021.07.29 13:45:00,195.0,1480.0,31.6,2.7,60.0,0.0,191.6,1.0,false
2021.07.29 14:00:00,170.0,3092.0,30.7,2.2,64.0,0.0,191.6,1.0,false
2021.07.29 14:15:00,187.0,3092.0,30.7,2.2,64.0,0.0,191.6,1.0,false
2021.07.29 14:30:00,191.0,3092.0,30.7,2.2,64.0,0.0,191.6,1.0,false
2021.07.29 14:45:00,201.0,3092.0,30.7,2.2,64.0,0.0,191.6,1.0,false
2021.07.29 15:00:00,143.0,2184.0,30.3,1.5,63.0,0.0,191.6,1.0,false
2021.07.29 15:15:00,147.0,2184.0,30.3,1.5,63.0,0.0,191.6,1.0,false
2021.07.29 15:30:00,186.0,2184.0,30.3,1.5,63.0,0.0,191.6,1.0,false
2021.07.29 15:45:00,178.0,2184.0,30.3,1.5,63.0,0.0,191.6,1.0,false
2021.07.29 16:00:00,164.0,2656.0,29.7,2.7,61.0,0.0,191.6,1.0,false
2021.07.29 16:15:00,158.0,2656.0,29.7,2.7,61.0,0.0,191.6,1.0,false
2021.07.29 16:30:00,169.0,2656.0,29.7,2.7,61.0,0.0,191.6,1.0,false
2021.07.29 16:45:00,172.0,2656.0,29.7,2.7,61.0,0.0,191.6,1.0,false
2021.07.29 17:00:00,117.0,735.0,29.9,1.8,59.0,0.0,191.6,1.0,false
2021.07.29 17:15:00,106.0,735.0,29.9,1.8,59.0,0.0,191.6,1.0,false
2021.07.29 17:30:00,142.0,735.0,29.9,1.8,59.0,0.0,191.6,1.0,false
2021.07.29 17:45:00,152.0,735.0,29.9,1.8,59.0,0.0,191.6,1.0,false
2021.07.29 18:00:00,165.0,5687.0,28.2,1.2,64.0,0.0,191.6,1.5,false
2021.07.29 18:15:00,171.0,5687.0,28.2,1.2,64.0,0.0,191.6,1.5,false
2021.07.29 18:30:00,180.0,5687.0,28.2,1.2,64.0,0.0,191.6,1.5,false
2021.07.29 18:45:00,179.0,5687.0,28.2,1.2,64.0,0.0,191.6,1.5,false
2021.07.29 19:00:00,172.0,2616.0,27.5,1.4,67.0,0.0,191.6,1.5,false
2021.07.29 19:15:00,163.0,2616.0,27.5,1.4,67.0,0.0,191.6,1.5,false
2021.07.29 19:30:00,181.0,2616.0,27.5,1.4,67.0,0.0,191.6,1.5,false
2021.07.29 19:45:00,159.0,2616.0,27.5,1.4,67.0,0.0,191.6,1.5,false
2021.07.29 20:00:00,130.0,149.0,26.9,0.7,77.0,0.0,191.6,1.5,false
2021.07.29 20:15:00,134.0,149.0,26.9,0.7,77.0,0.0,191.6,1.5,false
2021.07.29 20:30:00,120.0,149.0,26.9,0.7,77.0,0.0,191.6,1.5,false
2021.07.29 20:45:00,129.0,149.0,26.9,0.7,77.0,0.0,191.6,1.5,false
2021.07.29 21:00:00,124.0,131.0,25.8,0.8,79.0,0.0,191.6,1.5,false
2021.07.29 21:15:00,119.0,131.0,25.8,0.8,79.0,0.0,191.6,1.5,false
2021.07.29 21:30:00,131.0,131.0,25.8,0.8,79.0,0.0,191.6,1.5,false
2021.07.29 21:45:00,129.0,131.0,25.8,0.8,79.0,0.0,191.6,1.5,false
2021.07.29 22:00:00,114.0,180.0,25.3,0.2,84.0,0.0,191.6,1.5,false
2021.07.29 22:15:00,130.0,180.0,25.3,0.2,84.0,0.0,191.6,1.5,false
2021.07.29 22:30:00,123.0,180.0,25.3,0.2,84.0,0.0,191.6,1.5,false
2021.07.29 22:45:00,121.0,180.0,25.3,0.2,84.0,0.0,191.6,1.5,false
2021.07.29 23:00:00,127.0,174.0,25.2,0.5,86.0,0.0,191.6,1.5,false
2021.07.29 23:15:00,120.0,174.0,25.2,0.5,86.0,0.0,191.6,1.5,false
2021.07.29 23:30:00,117.0,174.0,25.2,0.5,86.0,0.0,191.6,1.5,false
2021.07.29 23:45:00,93.0,174.0,25.2,0.5,86.0,0.0,191.6,1.5,false
2021.07.30 00:00:00,91.0,82.0,25.2,0.6,89.0,0.0,191.6,1.5,false
2021.07.30 00:15:00,88.0,82.0,25.2,0.6,89.0,0.0,191.6,1.5,false
2021.07.30 00:30:00,86.0,82.0,25.2,0.6,89.0,0.0,191.6,1.5,false
2021.07.30 00:45:00,85.0,82.0,25.2,0.6,89.0,0.0,191.6,1.5,false
2021.07.30 01:00:00,110.0,164.0,25.0,0.9,90.0,0.0,191.6,1.5,false
2021.07.30 01:15:00,123.0,164.0,25.0,0.9,90.0,0.0,191.6,1.5,false
2021.07.30 01:30:00,130.0,164.0,25.0,0.9,90.0,0.0,191.6,1.5,false
2021.07.30 01:45:00,122.0,164.0,25.0,0.9,90.0,0.0,191.6,1.5,false
2021.07.30 02:00:00,119.0,30.0,24.7,0.7,88.0,0.0,191.6,1.5,false
2021.07.30 02:15:00,113.0,30.0,24.7,0.7,88.0,0.0,191.6,1.5,false
2021.07.30 02:30:00,115.0,30.0,24.7,0.7,88.0,0.0,191.6,1.5,false
2021.07.30 02:45:00,130.0,30.0,24.7,0.7,88.0,0.0,191.6,1.5,false
2021.07.30 03:00:00,109.0,498.0,24.1,1.0,92.0,0.0,191.6,1.5,false
2021.07.30 03:15:00,124.0,498.0,24.1,1.0,92.0,0.0,191.6,1.5,false
2021.07.30 03:30:00,128.0,498.0,24.1,1.0,92.0,0.0,191.6,1.5,false
2021.07.30 03:45:00,127.0,498.0,24.1,1.0,92.0,0.0,191.6,1.5,false
2021.07.30 04:00:00,119.0,42.0,24.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.30 04:15:00,123.0,42.0,24.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.30 04:30:00,116.0,42.0,24.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.30 04:45:00,118.0,42.0,24.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.30 05:00:00,97.0,108.0,24.3,0.9,94.0,0.0,191.6,1.5,false
2021.07.30 05:15:00,91.0,108.0,24.3,0.9,94.0,0.0,191.6,1.5,false
2021.07.30 05:30:00,113.0,108.0,24.3,0.9,94.0,0.0,191.6,1.5,false
2021.07.30 05:45:00,119.0,108.0,24.3,0.9,94.0,0.0,191.6,1.5,false
2021.07.30 06:00:00,123.0,461.0,26.6,0.4,88.0,0.0,191.6,1.5,false
2021.07.30 06:15:00,122.0,461.0,26.6,0.4,88.0,0.0,191.6,1.5,false
2021.07.30 06:30:00,122.0,461.0,26.6,0.4,88.0,0.0,191.6,1.5,false
2021.07.30 06:45:00,127.0,461.0,26.6,0.4,88.0,0.0,191.6,1.5,false
2021.07.30 07:00:00,132.0,1229.0,28.5,1.0,71.0,0.0,191.6,1.5,false
2021.07.30 07:15:00,144.0,1229.0,28.5,1.0,71.0,0.0,191.6,1.5,false
2021.07.30 07:30:00,174.0,1229.0,28.5,1.0,71.0,0.0,191.6,1.5,false
2021.07.30 07:45:00,174.0,1229.0,28.5,1.0,71.0,0.0,191.6,1.5,false
2021.07.30 08:00:00,187.0,1134.0,30.3,0.8,63.0,0.0,191.6,1.5,false
2021.07.30 08:15:00,200.0,1134.0,30.3,0.8,63.0,0.0,191.6,1.5,false
2021.07.30 08:30:00,200.0,1134.0,30.3,0.8,63.0,0.0,191.6,1.5,false
2021.07.30 08:45:00,204.0,1134.0,30.3,0.8,63.0,0.0,191.6,1.5,false
2021.07.30 09:00:00,192.0,2079.0,30.5,1.3,58.0,0.0,191.6,1.0,false
2021.07.30 09:15:00,198.0,2079.0,30.5,1.3,58.0,0.0,191.6,1.0,false
2021.07.30 09:30:00,199.0,2079.0,30.5,1.3,58.0,0.0,191.6,1.0,false
2021.07.30 09:45:00,204.0,2079.0,30.5,1.3,58.0,0.0,191.6,1.0,false
2021.07.30 10:00:00,160.0,439.0,32.4,1.2,52.0,0.0,191.6,1.0,false
2021.07.30 10:15:00,196.0,439.0,32.4,1.2,52.0,0.0,191.6,1.0,false
2021.07.30 10:30:00,194.0,439.0,32.4,1.2,52.0,0.0,191.6,1.0,false
2021.07.30 10:45:00,202.0,439.0,32.4,1.2,52.0,0.0,191.6,1.0,false
2021.07.30 11:00:00,202.0,1084.0,31.8,1.4,59.0,0.0,191.6,1.0,false
2021.07.30 11:15:00,211.0,1084.0,31.8,1.4,59.0,0.0,191.6,1.0,false
2021.07.30 11:30:00,205.0,1084.0,31.8,1.4,59.0,0.0,191.6,1.0,false
2021.07.30 11:45:00,212.0,1084.0,31.8,1.4,59.0,0.0,191.6,1.0,false
2021.07.30 12:00:00,145.0,0.0,31.7,2.0,64.0,0.0,191.6,1.0,false
2021.07.30 12:15:00,111.0,0.0,31.7,2.0,64.0,0.0,191.6,1.0,false
2021.07.30 12:30:00,111.0,0.0,31.7,2.0,64.0,0.0,191.6,1.0,false
2021.07.30 12:45:00,116.0,0.0,31.7,2.0,64.0,0.0,191.6,1.0,false
2021.07.30 13:00:00,178.0,1769.0,32.1,3.6,55.0,0.0,191.6,1.0,false
2021.07.30 13:15:00,200.0,1769.0,32.1,3.6,55.0,0.0,191.6,1.0,false
2021.07.30 13:30:00,200.0,1769.0,32.1,3.6,55.0,0.0,191.6,1.0,false
2021.07.30 13:45:00,199.0,1769.0,32.1,3.6,55.0,0.0,191.6,1.0,false
2021.07.30 14:00:00,190.0,1204.0,33.2,2.7,54.0,0.0,191.6,1.0,false
2021.07.30 14:15:00,196.0,1204.0,33.2,2.7,54.0,0.0,191.6,1.0,false
2021.07.30 14:30:00,203.0,1204.0,33.2,2.7,54.0,0.0,191.6,1.0,false
2021.07.30 14:45:00,196.0,1204.0,33.2,2.7,54.0,0.0,191.6,1.0,false
2021.07.30 15:00:00,135.0,790.0,33.2,2.0,52.0,0.0,191.6,1.0,false
2021.07.30 15:15:00,143.0,790.0,33.2,2.0,52.0,0.0,191.6,1.0,false
2021.07.30 15:30:00,187.0,790.0,33.2,2.0,52.0,0.0,191.6,1.0,false
2021.07.30 15:45:00,180.0,790.0,33.2,2.0,52.0,0.0,191.6,1.0,false
2021.07.30 16:00:00,181.0,1575.0,32.7,1.9,53.0,0.0,191.6,1.0,false
2021.07.30 16:15:00,177.0,1575.0,32.7,1.9,53.0,0.0,191.6,1.0,false
2021.07.30 16:30:00,171.0,1575.0,32.7,1.9,53.0,0.0,191.6,1.0,false
2021.07.30 16:45:00,165.0,1575.0,32.7,1.9,53.0,0.0,191.6,1.0,false
2021.07.30 17:00:00,123.0,0.0,30.7,1.3,65.0,0.0,191.6,1.0,false
2021.07.30 17:15:00,106.0,0.0,30.7,1.3,65.0,0.0,191.6,1.0,false
2021.07.30 17:30:00,169.0,0.0,30.7,1.3,65.0,0.0,191.6,1.0,false
2021.07.30 17:45:00,190.0,0.0,30.7,1.3,65.0,0.0,191.6,1.0,false
2021.07.30 18:00:00,190.0,0.0,29.3,1.2,72.0,0.0,191.6,1.5,false
2021.07.30 18:15:00,177.0,0.0,29.3,1.2,72.0,0.0,191.6,1.5,false
2021.07.30 18:30:00,181.0,0.0,29.3,1.2,72.0,0.0,191.6,1.5,false
2021.07.30 18:45:00,185.0,0.0,29.3,1.2,72.0,0.0,191.6,1.5,false
2021.07.30 19:00:00,175.0,0.0,28.7,1.1,70.0,0.0,191.6,1.5,false
2021.07.30 19:15:00,152.0,0.0,28.7,1.1,70.0,0.0,191.6,1.5,false
2021.07.30 19:30:00,153.0,0.0,28.7,1.1,70.0,0.0,191.6,1.5,false
2021.07.30 19:45:00,124.0,0.0,28.7,1.1,70.0,0.0,191.6,1.5,false
2021.07.30 20:00:00,104.0,0.0,27.2,0.4,79.0,0.0,191.6,1.5,false
2021.07.30 20:15:00,110.0,0.0,27.2,0.4,79.0,0.0,191.6,1.5,false
2021.07.30 20:30:00,100.0,0.0,27.2,0.4,79.0,0.0,191.6,1.5,false
2021.07.30 20:45:00,113.0,0.0,27.2,0.4,79.0,0.0,191.6,1.5,false
2021.07.30 21:00:00,115.0,0.0,26.7,1.1,82.0,0.0,191.6,1.5,false
2021.07.30 21:15:00,104.0,0.0,26.7,1.1,82.0,0.0,191.6,1.5,false
2021.07.30 21:30:00,108.0,0.0,26.7,1.1,82.0,0.0,191.6,1.5,false
2021.07.30 21:45:00,111.0,0.0,26.7,1.1,82.0,0.0,191.6,1.5,false
2021.07.30 22:00:00,95.0,0.0,26.7,2.2,82.0,0.0,191.6,1.5,false
2021.07.30 22:15:00,107.0,0.0,26.7,2.2,82.0,0.0,191.6,1.5,false
2021.07.30 22:30:00,101.0,0.0,26.7,2.2,82.0,0.0,191.6,1.5,false
2021.07.30 22:45:00,109.0,0.0,26.7,2.2,82.0,0.0,191.6,1.5,false
2021.07.30 23:00:00,116.0,0.0,26.2,2.3,81.0,0.0,191.6,1.5,false
2021.07.30 23:15:00,111.0,0.0,26.2,2.3,81.0,0.0,191.6,1.5,false
2021.07.30 23:30:00,103.0,0.0,26.2,2.3,81.0,0.0,191.6,1.5,false
2021.07.30 23:45:00,80.0,0.0,26.2,2.3,81.0,0.0,191.6,1.5,false
2021.07.31 00:00:00,21.0,0.0,25.1,1.0,86.0,0.0,191.6,1.5,false
2021.07.31 00:15:00,21.0,0.0,25.1,1.0,86.0,0.0,191.6,1.5,false
2021.07.31 00:30:00,24.0,0.0,25.1,1.0,86.0,0.0,191.6,1.5,false
2021.07.31 00:45:00,24.0,0.0,25.1,1.0,86.0,0.0,191.6,1.5,false
2021.07.31 01:00:00,21.0,0.0,25.4,1.4,82.0,0.0,191.6,1.5,false
2021.07.31 01:15:00,21.0,0.0,25.4,1.4,82.0,0.0,191.6,1.5,false
2021.07.31 01:30:00,21.0,0.0,25.4,1.4,82.0,0.0,191.6,1.5,false
2021.07.31 01:45:00,21.0,0.0,25.4,1.4,82.0,0.0,191.6,1.5,false
2021.07.31 02:00:00,21.0,0.0,24.4,1.3,89.0,0.0,191.6,1.5,false
2021.07.31 02:15:00,21.0,0.0,24.4,1.3,89.0,0.0,191.6,1.5,false
2021.07.31 02:30:00,21.0,0.0,24.4,1.3,89.0,0.0,191.6,1.5,false
2021.07.31 02:45:00,21.0,0.0,24.4,1.3,89.0,0.0,191.6,1.5,false
2021.07.31 03:00:00,21.0,0.0,24.0,0.4,90.0,0.0,191.6,1.5,false
2021.07.31 03:15:00,20.0,0.0,24.0,0.4,90.0,0.0,191.6,1.5,false
2021.07.31 03:30:00,21.0,0.0,24.0,0.4,90.0,0.0,191.6,1.5,false
2021.07.31 03:45:00,21.0,0.0,24.0,0.4,90.0,0.0,191.6,1.5,false
2021.07.31 04:00:00,26.0,0.0,23.9,1.1,92.0,0.0,191.6,1.5,false
2021.07.31 04:15:00,24.0,0.0,23.9,1.1,92.0,0.0,191.6,1.5,false
2021.07.31 04:30:00,21.0,0.0,23.9,1.1,92.0,0.0,191.6,1.5,false
2021.07.31 04:45:00,21.0,0.0,23.9,1.1,92.0,0.0,191.6,1.5,false
2021.07.31 05:00:00,21.0,0.0,23.6,0.3,94.0,0.0,191.6,1.5,false
2021.07.31 05:15:00,20.0,0.0,23.6,0.3,94.0,0.0,191.6,1.5,false
2021.07.31 05:30:00,20.0,0.0,23.6,0.3,94.0,0.0,191.6,1.5,false
2021.07.31 05:45:00,19.0,0.0,23.6,0.3,94.0,0.0,191.6,1.5,false
2021.07.31 06:00:00,20.0,0.0,26.4,0.6,84.0,0.0,191.6,1.5,false
2021.07.31 06:15:00,21.0,0.0,26.4,0.6,84.0,0.0,191.6,1.5,false
2021.07.31 06:30:00,20.0,0.0,26.4,0.6,84.0,0.0,191.6,1.5,false
2021.07.31 06:45:00,21.0,0.0,26.4,0.6,84.0,0.0,191.6,1.5,false
2021.07.31 07:00:00,20.0,0.0,28.3,1.6,77.0,0.0,191.6,1.5,false
2021.07.31 07:15:00,20.0,0.0,28.3,1.6,77.0,0.0,191.6,1.5,false
2021.07.31 07:30:00,23.0,0.0,28.3,1.6,77.0,0.0,191.6,1.5,false
2021.07.31 07:45:00,23.0,0.0,28.3,1.6,77.0,0.0,191.6,1.5,false
2021.07.31 08:00:00,20.0,0.0,29.8,1.2,73.0,0.0,191.6,1.5,false
2021.07.31 08:15:00,20.0,0.0,29.8,1.2,73.0,0.0,191.6,1.5,false
2021.07.31 08:30:00,21.0,0.0,29.8,1.2,73.0,0.0,191.6,1.5,false
2021.07.31 08:45:00,21.0,0.0,29.8,1.2,73.0,0.0,191.6,1.5,false
2021.07.31 09:00:00,21.0,0.0,31.3,1.6,67.0,0.0,191.6,1.0,false
2021.07.31 09:15:00,21.0,0.0,31.3,1.6,67.0,0.0,191.6,1.0,false
2021.07.31 09:30:00,21.0,0.0,31.3,1.6,67.0,0.0,191.6,1.0,false
2021.07.31 09:45:00,20.0,0.0,31.3,1.6,67.0,0.0,191.6,1.0,false
2021.07.31 10:00:00,21.0,0.0,32.4,2.8,68.0,0.0,191.6,1.0,false
2021.07.31 10:15:00,21.0,0.0,32.4,2.8,68.0,0.0,191.6,1.0,false
2021.07.31 10:30:00,21.0,0.0,32.4,2.8,68.0,0.0,191.6,1.0,false
2021.07.31 10:45:00,23.0,0.0,32.4,2.8,68.0,0.0,191.6,1.0,false
2021.07.31 11:00:00,26.0,0.0,32.7,2.0,65.0,0.0,191.6,1.0,false
2021.07.31 11:15:00,25.0,0.0,32.7,2.0,65.0,0.0,191.6,1.0,false
2021.07.31 11:30:00,21.0,0.0,32.7,2.0,65.0,0.0,191.6,1.0,false
2021.07.31 11:45:00,21.0,0.0,32.7,2.0,65.0,0.0,191.6,1.0,false
2021.07.31 12:00:00,21.0,0.0,32.8,2.1,69.0,0.0,191.6,1.0,false
2021.07.31 12:15:00,21.0,0.0,32.8,2.1,69.0,0.0,191.6,1.0,false
2021.07.31 12:30:00,21.0,0.0,32.8,2.1,69.0,0.0,191.6,1.0,false
2021.07.31 12:45:00,21.0,0.0,32.8,2.1,69.0,0.0,191.6,1.0,false
2021.07.31 13:00:00,21.0,0.0,32.1,2.4,71.0,0.0,191.6,1.0,false
2021.07.31 13:15:00,21.0,0.0,32.1,2.4,71.0,0.0,191.6,1.0,false
2021.07.31 13:30:00,21.0,0.0,32.1,2.4,71.0,0.0,191.6,1.0,false
2021.07.31 13:45:00,21.0,0.0,32.1,2.4,71.0,0.0,191.6,1.0,false
2021.07.31 14:00:00,21.0,0.0,30.8,2.4,75.0,0.0,191.6,1.0,false
2021.07.31 14:15:00,21.0,0.0,30.8,2.4,75.0,0.0,191.6,1.0,false
2021.07.31 14:30:00,22.0,0.0,30.8,2.4,75.0,0.0,191.6,1.0,false
2021.07.31 14:45:00,25.0,0.0,30.8,2.4,75.0,0.0,191.6,1.0,false
2021.07.31 15:00:00,21.0,0.0,29.5,1.6,83.0,0.0,191.6,1.0,false
2021.07.31 15:15:00,23.0,0.0,29.5,1.6,83.0,0.0,191.6,1.0,false
2021.07.31 15:30:00,21.0,0.0,29.5,1.6,83.0,0.0,191.6,1.0,false
2021.07.31 15:45:00,21.0,0.0,29.5,1.6,83.0,0.0,191.6,1.0,false
2021.07.31 16:00:00,20.0,0.0,28.4,1.8,85.0,0.0,191.6,1.0,false
2021.07.31 16:15:00,21.0,0.0,28.4,1.8,85.0,0.0,191.6,1.0,false
2021.07.31 16:30:00,21.0,0.0,28.4,1.8,85.0,0.0,191.6,1.0,false
2021.07.31 16:45:00,21.0,0.0,28.4,1.8,85.0,0.0,191.6,1.0,false
2021.07.31 17:00:00,21.0,0.0,28.5,1.7,86.0,0.0,191.6,1.0,false
2021.07.31 17:15:00,21.0,0.0,28.5,1.7,86.0,0.0,191.6,1.0,false
2021.07.31 17:30:00,21.0,0.0,28.5,1.7,86.0,0.0,191.6,1.0,false
2021.07.31 17:45:00,21.0,0.0,28.5,1.7,86.0,0.0,191.6,1.0,false
2021.07.31 18:00:00,23.0,0.0,28.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.31 18:15:00,28.0,0.0,28.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.31 18:30:00,21.0,0.0,28.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.31 18:45:00,21.0,0.0,28.4,1.0,87.0,0.0,191.6,1.5,false
2021.07.31 19:00:00,20.0,0.0,28.0,0.3,90.0,0.0,191.6,1.5,false
2021.07.31 19:15:00,20.0,0.0,28.0,0.3,90.0,0.0,191.6,1.5,false
2021.07.31 19:30:00,21.0,0.0,28.0,0.3,90.0,0.0,191.6,1.5,false
2021.07.31 19:45:00,21.0,0.0,28.0,0.3,90.0,0.0,191.6,1.5,false
2021.07.31 20:00:00,21.0,0.0,27.6,0.8,92.0,0.0,191.6,1.5,false
2021.07.31 20:15:00,20.0,0.0,27.6,0.8,92.0,0.0,191.6,1.5,false
2021.07.31 20:30:00,20.0,0.0,27.6,0.8,92.0,0.0,191.6,1.5,false
2021.07.31 20:45:00,21.0,0.0,27.6,0.8,92.0,0.0,191.6,1.5,false
2021.07.31 21:00:00,21.0,0.0,27.6,1.5,93.0,0.0,191.6,1.5,false
2021.07.31 21:15:00,21.0,0.0,27.6,1.5,93.0,0.0,191.6,1.5,false
2021.07.31 21:30:00,24.0,0.0,27.6,1.5,93.0,0.0,191.6,1.5,false
2021.07.31 21:45:00,25.0,0.0,27.6,1.5,93.0,0.0,191.6,1.5,false
2021.07.31 22:00:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 22:15:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 22:30:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 22:45:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 23:00:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 23:15:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 23:30:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.07.31 23:45:00,21.0,0.0,27.6,1.0,94.0,0.0,191.6,1.5,false
2021.08.01 00:00:00,21.0,0.0,27.4,1.3,94.0,0.0,191.6,1.5,false
2021.08.01 00:15:00,21.0,0.0,27.4,1.3,94.0,0.0,191.6,1.5,false
2021.08.01 00:30:00,21.0,0.0,27.4,1.3,94.0,0.0,191.6,1.5,false
2021.08.01 00:45:00,21.0,0.0,27.4,1.3,94.0,0.0,191.6,1.5,false
2021.08.01 01:00:00,25.0,0.0,27.2,1.7,94.0,0.0,191.6,1.5,false
2021.08.01 01:15:00,26.0,0.0,27.2,1.7,94.0,0.0,191.6,1.5,false
2021.08.01 01:30:00,20.0,0.0,27.2,1.7,94.0,0.0,191.6,1.5,false
2021.08.01 01:45:00,21.0,0.0,27.2,1.7,94.0,0.0,191.6,1.5,false
2021.08.01 02:00:00,21.0,0.0,25.5,2.1,93.0,0.0,191.6,1.5,false
2021.08.01 02:15:00,21.0,0.0,25.5,2.1,93.0,0.0,191.6,1.5,false
2021.08.01 02:30:00,21.0,0.0,25.5,2.1,93.0,0.0,191.6,1.5,false
2021.08.01 02:45:00,21.0,0.0,25.5,2.1,93.0,0.0,191.6,1.5,false
2021.08.01 03:00:00,21.0,0.0,25.2,0.3,97.0,0.1,191.6,1.5,false
2021.08.01 03:15:00,20.0,0.0,25.2,0.3,97.0,0.1,191.6,1.5,false
2021.08.01 03:30:00,21.0,0.0,25.2,0.3,97.0,0.1,191.6,1.5,false
2021.08.01 03:45:00,21.0,0.0,25.2,0.3,97.0,0.1,191.6,1.5,false
2021.08.01 04:00:00,21.0,0.0,24.9,0.4,98.0,0.0,191.6,1.5,false
2021.08.01 04:15:00,21.0,0.0,24.9,0.4,98.0,0.0,191.6,1.5,false
2021.08.01 04:30:00,20.0,0.0,24.9,0.4,98.0,0.0,191.6,1.5,false
2021.08.01 04:45:00,25.0,0.0,24.9,0.4,98.0,0.0,191.6,1.5,false
2021.08.01 05:00:00,24.0,0.0,24.8,0.9,98.0,0.1,191.6,1.5,false
2021.08.01 05:15:00,21.0,0.0,24.8,0.9,98.0,0.1,191.6,1.5,false
2021.08.01 05:30:00,21.0,0.0,24.8,0.9,98.0,0.1,191.6,1.5,false
2021.08.01 05:45:00,21.0,0.0,24.8,0.9,98.0,0.1,191.6,1.5,false
2021.08.01 06:00:00,20.0,0.0,26.0,0.6,98.0,0.0,191.6,1.5,false
2021.08.01 06:15:00,20.0,0.0,26.0,0.6,98.0,0.0,191.6,1.5,false
2021.08.01 06:30:00,21.0,0.0,26.0,0.6,98.0,0.0,191.6,1.5,false
2021.08.01 06:45:00,20.0,0.0,26.0,0.6,98.0,0.0,191.6,1.5,false
2021.08.01 07:00:00,20.0,0.0,27.9,1.1,91.0,0.0,191.6,1.5,false
2021.08.01 07:15:00,20.0,0.0,27.9,1.1,91.0,0.0,191.6,1.5,false
2021.08.01 07:30:00,20.0,0.0,27.9,1.1,91.0,0.0,191.6,1.5,false
2021.08.01 07:45:00,21.0,0.0,27.9,1.1,91.0,0.0,191.6,1.5,false
2021.08.01 08:00:00,21.0,0.0,29.2,1.4,82.0,0.0,191.6,1.5,false
2021.08.01 08:15:00,20.0,0.0,29.2,1.4,82.0,0.0,191.6,1.5,false
2021.08.01 08:30:00,22.0,0.0,29.2,1.4,82.0,0.0,191.6,1.5,false
2021.08.01 08:45:00,28.0,0.0,29.2,1.4,82.0,0.0,191.6,1.5,false
2021.08.01 09:00:00,24.0,0.0,31.0,1.5,74.0,0.0,191.6,1.0,false
2021.08.01 09:15:00,21.0,0.0,31.0,1.5,74.0,0.0,191.6,1.0,false
2021.08.01 09:30:00,21.0,0.0,31.0,1.5,74.0,0.0,191.6,1.0,false
2021.08.01 09:45:00,21.0,0.0,31.0,1.5,74.0,0.0,191.6,1.0,false
2021.08.01 10:00:00,21.0,0.0,31.3,1.2,68.0,0.0,191.6,1.0,false
2021.08.01 10:15:00,21.0,0.0,31.3,1.2,68.0,0.0,191.6,1.0,false
2021.08.01 10:30:00,20.0,0.0,31.3,1.2,68.0,0.0,191.6,1.0,false
2021.08.01 10:45:00,21.0,0.0,31.3,1.2,68.0,0.0,191.6,1.0,false
2021.08.01 11:00:00,21.0,0.0,32.6,2.1,71.0,0.0,191.6,1.0,false
2021.08.01 11:15:00,21.0,0.0,32.6,2.1,71.0,0.0,191.6,1.0,false
2021.08.01 11:30:00,21.0,0.0,32.6,2.1,71.0,0.0,191.6,1.0,false
2021.08.01 11:45:00,21.0,0.0,32.6,2.1,71.0,0.0,191.6,1.0,false
2021.08.01 12:00:00,21.0,0.0,31.9,2.4,71.0,0.0,191.6,1.0,false
2021.08.01 12:15:00,21.0,0.0,31.9,2.4,71.0,0.0,191.6,1.0,false
2021.08.01 12:30:00,23.0,0.0,31.9,2.4,71.0,0.0,191.6,1.0,false
2021.08.01 12:45:00,25.0,0.0,31.9,2.4,71.0,0.0,191.6,1.0,false
2021.08.01 13:00:00,21.0,0.0,30.0,2.3,76.0,0.0,191.6,1.0,false
2021.08.01 13:15:00,21.0,0.0,30.0,2.3,76.0,0.0,191.6,1.0,false
2021.08.01 13:30:00,21.0,0.0,30.0,2.3,76.0,0.0,191.6,1.0,false
