fold,date,weekday,kind,month,obs_peak,ratchet_floor,could_move_ratchet,rho,w,peak_before,peak_after,moved,moved_frac,labor_before,labor_after,P_robust,recommended,dkW_median,dkW_lo90,dkW_hi90,d_energy_won,d_demand_equiv_won,d_total_won,d_total_mean_won
f3,2021-08-13,4,3,8,204.0,222.0,false,0.1,10.0,193.24222103579416,192.42807203718206,30.00000000000088,0.001697985057731542,21425.0,21434.87752386761,1.0,true,0.7930574731845752,0.36046589208783075,1.0886325807486952,-791.6777514193915,-219.94127256318885,-1020.8987360812395,-1005.0544129789606
f3,2021-08-13,4,3,8,204.0,222.0,false,0.2,0.0,193.24222103579416,192.4283120859296,30.000000000001457,0.0016979850577315745,21425.0,21433.972158520013,1.0,true,0.7927823335535606,0.3602582479847172,1.0884229591298802,-798.2916340419916,-219.86496717218748,-1027.4407110020857,-1011.1901039061202
f3,2021-08-13,4,3,8,204.0,222.0,false,0.2,0.5,193.24222103579416,192.42832225141996,30.000000000001513,0.0016979850577315777,21425.0,21433.93869988153,1.0,true,0.7927709447967572,0.3602571608479366,1.0884098286500614,-799.1771804542072,-219.86180869030065,-1028.3234017055463,-1012.0145900885208
f3,2021-08-13,4,3,8,204.0,222.0,false,0.2,2.0,193.24222103579416,192.42829480531614,30.00000000000128,0.0016979850577315643,21425.0,21434.041415773,1.0,true,0.7928023735834131,0.36027920590319695,1.0884345663784398,-798.3141688591259,-219.87052494046654,-1027.4685826541713,-1011.2130910540673
f3,2021-08-13,4,3,8,204.0,222.0,false,0.2,10.0,193.24222103579416,192.42807203718206,30.00000000000088,0.001697985057731542,21425.0,21434.87752386761,1.0,true,0.7930574731845752,0.36046589208783075,1.0886325807486952,-791.6777514193915,-219.94127256318885,-1020.8987360812395,-1005.0544129789606
f3,2021-08-13,4,3,8,204.0,222.0,false,0.3,0.0,193.24222103579416,192.4283120859296,30.000000000001457,0.0016979850577315745,21425.0,21433.972158520013,1.0,true,0.7927823335535606,0.3602582479847172,1.0884229591298802,-798.2916340419916,-219.86496717218748,-1027.4407110020857,-1011.1901039061202
f3,2021-08-13,4,3,8,204.0,222.0,false,0.3,0.5,193.24222103579416,192.42832225141996,30.000000000001513,0.0016979850577315777,21425.0,21433.93869988153,1.0,true,0.7927709447967572,0.3602571608479366,1.0884098286500614,-799.1771804542072,-219.86180869030065,-1028.3234017055463,-1012.0145900885208
f3,2021-08-13,4,3,8,204.0,222.0,false,0.3,2.0,193.24222103579416,192.42829480531614,30.00000000000128,0.0016979850577315643,21425.0,21434.041415773,1.0,true,0.7928023735834131,0.36027920590319695,1.0884345663784398,-798.3141688591259,-219.87052494046654,-1027.4685826541713,-1011.2130910540673
f3,2021-08-13,4,3,8,204.0,222.0,false,0.3,10.0,193.24222103579416,192.42807203718206,30.00000000000088,0.001697985057731542,21425.0,21434.87752386761,1.0,true,0.7930574731845752,0.36046589208783075,1.0886325807486952,-791.6777514193915,-219.94127256318885,-1020.8987360812395,-1005.0544129789606
f3,2021-08-14,5,1,8,26.0,222.0,false,0.1,0.0,24.973458651407604,24.973458651407604,152.90000000000003,0.10000000000000002,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-145.614652018213,0.0,-145.614652018213,-199.48243430672417
f3,2021-08-14,5,1,8,26.0,222.0,false,0.1,0.5,24.973458651407604,24.973458651407604,152.9,0.1,2293.5,2293.5,0.0,false,0.0,0.0,0.0,-145.6146520182126,0.0,-145.6146520182126,-199.48243430672366
f3,2021-08-14,5,1,8,26.0,222.0,false,0.1,2.0,24.973458651407604,24.973458651407604,152.9,0.1,2293.5,2293.5,0.0,false,0.0,0.0,0.0,-145.61465201821318,0.0,-145.61465201821318,-199.48243430672443
f3,2021-08-14,5,1,8,26.0,222.0,false,0.1,10.0,24.973458651407604,24.973458651407604,152.90000000000003,0.10000000000000002,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-145.61465201821318,0.0,-145.61465201821318,-199.48243430672426
f3,2021-08-14,5,1,8,26.0,222.0,false,0.2,0.0,24.973458651407604,24.973458651407604,162.00000000000006,0.10595160235448009,2293.5,2293.5,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.2,0.5,24.973458651407604,24.973458651407604,162.00000000000009,0.1059516023544801,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.2,2.0,24.973458651407604,24.973458651407604,162.0000000000001,0.10595160235448013,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.2,10.0,24.973458651407604,24.973458651407604,162.00000000000017,0.10595160235448016,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689353
f3,2021-08-14,5,1,8,26.0,222.0,false,0.3,0.0,24.973458651407604,24.973458651407604,162.00000000000006,0.10595160235448009,2293.5,2293.5,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.3,0.5,24.973458651407604,24.973458651407604,162.00000000000009,0.1059516023544801,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.3,2.0,24.973458651407604,24.973458651407604,162.0000000000001,0.10595160235448013,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689361
f3,2021-08-14,5,1,8,26.0,222.0,false,0.3,10.0,24.973458651407604,24.973458651407604,162.00000000000017,0.10595160235448016,2293.5,2293.5000000000005,0.0,false,0.0,0.0,0.0,-182.29162709582366,0.0,-182.29162709582366,-249.79827392689353
f3,2021-08-16,0,2,8,0.0,222.0,false,0.1,0.0,0.0,0.0,22.00000000000147,0.0021488571986717593,15357.0,15357.000000000005,0.0,false,0.0,0.0,0.0,-276.09461198057886,0.0,-276.09461198057886,-250.67661882527855
f3,2021-08-16,0,2,8,0.0,222.0,false,0.1,0.5,0.0,0.0,22.000000000000522,0.0021488571986716665,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.09461224307717,0.0,-276.09461224307717,-250.67661906580454
f3,2021-08-16,0,2,8,0.0,222.0,false,0.1,2.0,0.0,0.0,22.000000000000842,0.0021488571986716977,15357.0,15357.000000000004,0.0,false,0.0,0.0,0.0,-276.09460428123555,0.0,-276.09460428123555,-250.67661177083758
f3,2021-08-16,0,2,8,0.0,222.0,false,0.1,10.0,0.0,0.0,22.000000000000924,0.002148857198671706,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.0946071160437,0.0,-276.0946071160437,-250.67661436845933
f3,2021-08-16,0,2,8,0.0,222.0,false,0.2,0.0,0.0,0.0,22.00000000000147,0.0021488571986717593,15357.0,15357.000000000005,0.0,false,0.0,0.0,0.0,-276.09461198057886,0.0,-276.09461198057886,-250.67661882527855
f3,2021-08-16,0,2,8,0.0,222.0,false,0.2,0.5,0.0,0.0,22.000000000000522,0.0021488571986716665,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.09461224307717,0.0,-276.09461224307717,-250.67661906580454
f3,2021-08-16,0,2,8,0.0,222.0,false,0.2,2.0,0.0,0.0,22.000000000000842,0.0021488571986716977,15357.0,15357.000000000004,0.0,false,0.0,0.0,0.0,-276.09460428123555,0.0,-276.09460428123555,-250.67661177083758
f3,2021-08-16,0,2,8,0.0,222.0,false,0.2,10.0,0.0,0.0,22.000000000000924,0.002148857198671706,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.0946071160437,0.0,-276.0946071160437,-250.67661436845933
f3,2021-08-16,0,2,8,0.0,222.0,false,0.3,0.0,0.0,0.0,22.00000000000147,0.0021488571986717593,15357.0,15357.000000000005,0.0,false,0.0,0.0,0.0,-276.09461198057886,0.0,-276.09461198057886,-250.67661882527855
f3,2021-08-16,0,2,8,0.0,222.0,false,0.3,0.5,0.0,0.0,22.000000000000522,0.0021488571986716665,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.09461224307717,0.0,-276.09461224307717,-250.67661906580454
f3,2021-08-16,0,2,8,0.0,222.0,false,0.3,2.0,0.0,0.0,22.000000000000842,0.0021488571986716977,15357.0,15357.000000000004,0.0,false,0.0,0.0,0.0,-276.09460428123555,0.0,-276.09460428123555,-250.67661177083758
f3,2021-08-16,0,2,8,0.0,222.0,false,0.3,10.0,0.0,0.0,22.000000000000924,0.002148857198671706,15357.0,15357.000000000002,0.0,false,0.0,0.0,0.0,-276.0946071160437,0.0,-276.0946071160437,-250.67661436845933
f3,2021-08-17,1,3,8,173.0,222.0,false,0.1,0.0,187.9987746783885,188.0005854107,58.00000000000125,0.00198094197206193,34025.0,34017.69457243259,0.08,false,-0.0022699783306165955,-0.005938926126731303,0.08031939002489707,-893.0793818747713,0.6295406570243358,-892.3041879141539,-892.3897193487081
f3,2021-08-17,1,3,8,173.0,222.0,false,0.1,0.5,187.9987746783885,188.00056516850304,58.0000000000014,0.0019809419720619352,34025.0,34017.7921086967,0.08,false,-0.0022474628602537905,-0.005933064999624094,0.08031564819580694,-892.8797960567351,0.6232963665770512,-892.1116212940989,-892.2020441376116
f3,2021-08-17,1,3,8,173.0,222.0,false,0.1,2.0,187.9987746783885,188.0004930720564,58.11340240919549,0.0019848151374430648,34025.0,34018.164790159855,0.08,false,-0.0021704136996447687,-0.0059169966881142955,0.08029647595878942,-892.1369852499491,0.6019280660348159,-891.3921467155093,-891.5013631568104
f3,2021-08-17,1,3,8,173.0,222.0,false,0.1,10.0,187.9987746783885,188.00041303026813,58.00000000000193,0.0019809419720619535,34025.0,34018.51096961701,0.08,false,-0.0021081019046107485,-0.005747064681429492,0.08037124855198385,-893.4183125109928,0.5846469282120476,-892.6900215484773,-892.6979177681899
f3,2021-08-17,1,3,8,173.0,222.0,false,0.2,0.0,187.9987746783885,188.0005854107,58.00000000000125,0.00198094197206193,34025.0,34017.69457243259,0.08,false,-0.0022699783306165955,-0.005938926126731303,0.08031939002489707,-893.0793818747713,0.6295406570243358,-892.3041879141539,-892.3897193487081
f3,2021-08-17,1,3,8,173.0,222.0,false,0.2,0.5,187.9987746783885,188.00056516850304,58.0000000000014,0.0019809419720619352,34025.0,34017.7921086967,0.08,false,-0.0022474628602537905,-0.005933064999624094,0.08031564819580694,-892.8797960567351,0.6232963665770512,-892.1116212940989,-892.2020441376116
f3,2021-08-17,1,3,8,173.0,222.0,false,0.2,2.0,187.9987746783885,188.0004930720564,58.11340240919549,0.0019848151374430648,34025.0,34018.164790159855,0.08,false,-0.0021704136996447687,-0.0059169966881142955,0.08029647595878942,-892.1369852499491,0.6019280660348159,-891.3921467155093,-891.5013631568104
f3,2021-08-17,1,3,8,173.0,222.0,false,0.2,10.0,187.9987746783885,188.00041303026813,58.00000000000193,0.0019809419720619535,34025.0,34018.51096961701,0.08,false,-0.0021081019046107485,-0.005747064681429492,0.08037124855198385,-893.4183125109928,0.5846469282120476,-892.6900215484773,-892.6979177681899
f3,2021-08-17,1,3,8,173.0,222.0,false,0.3,0.0,187.9987746783885,188.0005854107,58.00000000000125,0.00198094197206193,34025.0,34017.69457243259,0.08,false,-0.0022699783306165955,-0.005938926126731303,0.08031939002489707,-893.0793818747713,0.6295406570243358,-892.3041879141539,-892.3897193487081
f3,2021-08-17,1,3,8,173.0,222.0,false,0.3,0.5,187.9987746783885,188.00056516850304,58.0000000000014,0.0019809419720619352,34025.0,34017.7921086967,0.08,false,-0.0022474628602537905,-0.005933064999624094,0.08031564819580694,-892.8797960567351,0.6232963665770512,-892.1116212940989,-892.2020441376116
f3,2021-08-17,1,3,8,173.0,222.0,false,0.3,2.0,187.9987746783885,188.0004930720564,58.11340240919549,0.0019848151374430648,34025.0,34018.164790159855,0.08,false,-0.0021704136996447687,-0.0059169966881142955,0.08029647595878942,-892.1369852499491,0.6019280660348159,-891.3921467155093,-891.5013631568104
f3,2021-08-17,1,3,8,173.0,222.0,false,0.3,10.0,187.9987746783885,188.00041303026813,58.00000000000193,0.0019809419720619535,34025.0,34018.51096961701,0.08,false,-0.0021081019046107485,-0.005747064681429492,0.08037124855198385,-893.4183125109928,0.5846469282120476,-892.6900215484773,-892.6979177681899
f4,2021-08-18,2,3,8,188.0,222.0,false,0.1,0.0,193.45794095622605,193.45054098982502,191.8762494386545,0.009563686858328988,24205.0,24157.29915714188,0.205,false,-0.011607312374479761,-0.01703270286412817,0.13324695407482068,-1298.916545308734,3.2190946318557203,-1306.158328881843,-1323.7708761389702
f4,2021-08-18,2,3,8,188.0,222.0,false,0.1,0.5,193.45794095622605,193.44763616742412,219.86631288453395,0.010958795438595122,24205.0,24145.764434357796,0.223,false,-0.012556756147532155,-0.018216975548909886,0.1487062721272423,-1330.2381763337007,3.482407038248917,-1341.2511583013684,-1350.2892987884125
f4,2021-08-18,2,3,8,188.0,222.0,false,0.1,2.0,193.45794095622605,193.4440035013898,255.22888331405804,0.012721371844393065,24205.0,24126.061973862903,0.339,false,-0.016568175866098045,-0.024715532099861548,0.16660476827220805,-1369.9589538190862,4.594907440197858,-1385.4552088343803,-1383.419766510935
f4,2021-08-18,2,3,8,188.0,222.0,false,0.1,10.0,193.45794095622605,193.4662518689378,542.059911991484,0.027017889248441607,24205.0,23933.97004400427,0.333,false,-0.05306831196006101,-0.08442666355034589,0.19036970158822442,-1929.4650486793832,14.717611850256919,-1947.8791139661396,-1911.1246595661287
f4,2021-08-18,2,3,8,188.0,222.0,false,0.2,0.0,193.45794095622605,193.45054098982502,191.8762494386545,0.009563686858328988,24205.0,24157.29915714188,0.205,false,-0.011607312374479761,-0.01703270286412817,0.13324695407482068,-1298.916545308734,3.2190946318557203,-1306.158328881843,-1323.7708761389702
f4,2021-08-18,2,3,8,188.0,222.0,false,0.2,0.5,193.45794095622605,193.44763616742412,219.86631288453395,0.010958795438595122,24205.0,24145.764434357796,0.223,false,-0.012556756147532155,-0.018216975548909886,0.1487062721272423,-1330.2381763337007,3.482407038248917,-1341.2511583013684,-1350.2892987884125
f4,2021-08-18,2,3,8,188.0,222.0,false,0.2,2.0,193.45794095622605,193.4440035013898,255.22888331405804,0.012721371844393065,24205.0,24126.061973862903,0.339,false,-0.016568175866098045,-0.024715532099861548,0.16660476827220805,-1369.9589538190862,4.594907440197858,-1385.4552088343803,-1383.419766510935
f4,2021-08-18,2,3,8,188.0,222.0,false,0.2,10.0,193.45794095622605,193.4662518689378,542.059911991484,0.027017889248441607,24205.0,23933.97004400427,0.333,false,-0.05306831196006101,-0.08442666355034589,0.19036970158822442,-1929.4650486793832,14.717611850256919,-1947.8791139661396,-1911.1246595661287
f4,2021-08-18,2,3,8,188.0,222.0,false,0.3,0.0,193.45794095622605,193.45054098982502,191.8762494386545,0.009563686858328988,24205.0,24157.29915714188,0.205,false,-0.011607312374479761,-0.01703270286412817,0.13324695407482068,-1298.916545308734,3.2190946318557203,-1306.158328881843,-1323.7708761389702
f4,2021-08-18,2,3,8,188.0,222.0,false,0.3,0.5,193.45794095622605,193.44763616742412,219.86631288453395,0.010958795438595122,24205.0,24145.764434357796,0.223,false,-0.012556756147532155,-0.018216975548909886,0.1487062721272423,-1330.2381763337007,3.482407038248917,-1341.2511583013684,-1350.2892987884125
f4,2021-08-18,2,3,8,188.0,222.0,false,0.3,2.0,193.45794095622605,193.4440035013898,255.22888331405804,0.012721371844393065,24205.0,24126.061973862903,0.339,false,-0.016568175866098045,-0.024715532099861548,0.16660476827220805,-1369.9589538190862,4.594907440197858,-1385.4552088343803,-1383.419766510935
f4,2021-08-18,2,3,8,188.0,222.0,false,0.3,10.0,193.45794095622605,193.4662518689378,542.059911991484,0.027017889248441607,24205.0,23933.97004400427,0.333,false,-0.05306831196006101,-0.08442666355034589,0.19036970158822442,-1929.4650486793832,14.717611850256919,-1947.8791139661396,-1911.1246595661287
f4,2021-08-19,3,3,8,188.0,222.0,false,0.1,0.0,194.44275445322606,194.41372708801163,96.00000000000173,0.0036957191253465405,31807.0,31781.844343883076,0.325,false,-0.006464663939169668,-0.007861425255924814,0.16268706725952597,-1026.874363144897,1.7928667991297211,-1054.9570239602317,-1025.577387581835
f4,2021-08-19,3,3,8,188.0,222.0,false,0.1,0.5,194.44275445322606,194.41417108869064,96.00000000000257,0.0036957191253465726,31807.0,31779.769181934826,0.325,false,-0.007042524496199576,-0.008768041624819034,0.16254364230098872,-1028.0558546607626,1.9531267936126822,-1056.0850179101092,-1026.597142286185
f4,2021-08-19,3,3,8,188.0,222.0,false,0.1,2.0,194.44275445322606,194.4227571906501,186.00371877433525,0.007160598967290393,31807.0,31749.709888313777,0.324,false,-0.015276633697993702,-0.020493036960601785,0.15416709879411883,-1271.0976694533292,4.23671974557692,-1296.1660551404682,-1288.0381491910964
f4,2021-08-19,3,3,8,188.0,222.0,false,0.1,10.0,194.44275445322606,194.44422842800117,367.8204920730676,0.014160012783841531,31807.0,31623.089753963468,0.295,false,-0.03850366415585427,-0.06796134078570049,0.1527806651626804,-1307.4951188002067,10.67834952589025,-1331.6903753320069,-1312.539450718349
f4,2021-08-19,3,3,8,188.0,222.0,false,0.2,0.0,194.44275445322606,194.41372708801163,96.00000000000173,0.0036957191253465405,31807.0,31781.844343883076,0.325,false,-0.006464663939169668,-0.007861425255924814,0.16268706725952597,-1026.874363144897,1.7928667991297211,-1054.9570239602317,-1025.577387581835
f4,2021-08-19,3,3,8,188.0,222.0,false,0.2,0.5,194.44275445322606,194.41417108869064,96.00000000000257,0.0036957191253465726,31807.0,31779.769181934826,0.325,false,-0.007042524496199576,-0.008768041624819034,0.16254364230098872,-1028.0558546607626,1.9531267936126822,-1056.0850179101092,-1026.597142286185
f4,2021-08-19,3,3,8,188.0,222.0,false,0.2,2.0,194.44275445322606,194.4227571906501,186.00371877433525,0.007160598967290393,31807.0,31749.709888313777,0.324,false,-0.015276633697993702,-0.020493036960601785,0.15416709879411883,-1271.0976694533292,4.23671974557692,-1296.1660551404682,-1288.0381491910964
f4,2021-08-19,3,3,8,188.0,222.0,false,0.2,10.0,194.44275445322606,194.44422842800117,367.8204920730676,0.014160012783841531,31807.0,31623.089753963468,0.295,false,-0.03850366415585427,-0.06796134078570049,0.1527806651626804,-1307.4951188002067,10.67834952589025,-1331.6903753320069,-1312.539450718349
f4,2021-08-19,3,3,8,188.0,222.0,false,0.3,0.0,194.44275445322606,194.41372708801163,96.00000000000173,0.0036957191253465405,31807.0,31781.844343883076,0.325,false,-0.006464663939169668,-0.007861425255924814,0.16268706725952597,-1026.874363144897,1.7928667991297211,-1054.9570239602317,-1025.577387581835
f4,2021-08-19,3,3,8,188.0,222.0,false,0.3,0.5,194.44275445322606,194.41417108869064,96.00000000000257,0.0036957191253465726,31807.0,31779.769181934826,0.325,false,-0.007042524496199576,-0.008768041624819034,0.16254364230098872,-1028.0558546607626,1.9531267936126822,-1056.0850179101092,-1026.597142286185
f4,2021-08-19,3,3,8,188.0,222.0,false,0.3,2.0,194.44275445322606,194.4227571906501,186.00371877433525,0.007160598967290393,31807.0,31749.709888313777,0.324,false,-0.015276633697993702,-0.020493036960601785,0.15416709879411883,-1271.0976694533292,4.23671974557692,-1296.1660551404682,-1288.0381491910964
f4,2021-08-19,3,3,8,188.0,222.0,false,0.3,10.0,194.44275445322606,194.44422842800117,367.8204920730676,0.014160012783841531,31807.0,31623.089753963468,0.295,false,-0.03850366415585427,-0.06796134078570049,0.1527806651626804,-1307.4951188002067,10.67834952589025,-1331.6903753320069,-1312.539450718349
f4,2021-08-20,4,3,8,193.0,222.0,false,0.1,0.0,194.33918131523174,194.2654914083634,202.1443880796731,0.008017466706844608,28266.5,28216.07959069542,0.452,false,-0.005826832603702314,-0.010351517297920054,0.2700754209537024,-1355.0609374304377,1.6159749087601085,-1368.9606736268108,-1355.0373611043337
f4,2021-08-20,4,3,8,193.0,222.0,false,0.1,0.5,194.33918131523174,194.26568503991496,203.13371938589543,0.008056705643354438,28266.5,28213.42973409252,0.452,false,-0.006113963958284785,-0.010633785529790885,0.27013896926669645,-1356.8661161076973,1.6956060044309802,-1370.7187255682277,-1356.7460883156318
f4,2021-08-20,4,3,8,193.0,222.0,false,0.1,2.0,194.33918131523174,194.2663443696453,232.40108816007057,0.009217510338320333,28266.5,28195.807178269657,0.452,false,-0.008072439746513282,-0.013705929312010312,0.27423258551093,-1368.469956494687,2.2387566230330167,-1380.342618723694,-1366.5757236547556
f4,2021-08-20,4,3,8,193.0,222.0,false,0.1,10.0,194.33918131523174,194.27546179925687,473.07601665332015,0.018763178386281686,28266.5,28029.961991673343,0.417,false,-0.025777188974188903,-0.04242081997850278,0.3139534637739132,-1902.4377970531132,7.148873742175055,-1941.7391613979228,-1904.8263142127735
f4,2021-08-20,4,3,8,193.0,222.0,false,0.2,0.0,194.33918131523174,194.2654914083634,202.1443880796731,0.008017466706844608,28266.5,28216.07959069542,0.452,false,-0.005826832603702314,-0.010351517297920054,0.2700754209537024,-1355.0609374304377,1.6159749087601085,-1368.9606736268108,-1355.0373611043337
f4,2021-08-20,4,3,8,193.0,222.0,false,0.2,0.5,194.33918131523174,194.26568503991496,203.13371938589543,0.008056705643354438,28266.5,28213.42973409252,0.452,false,-0.006113963958284785,-0.010633785529790885,0.27013896926669645,-1356.8661161076973,1.6956060044309802,-1370.7187255682277,-1356.7460883156318
f4,2021-08-20,4,3,8,193.0,222.0,false,0.2,2.0,194.33918131523174,194.2663443696453,232.40108816007057,0.009217510338320333,28266.5,28195.807178269657,0.452,false,-0.008072439746513282,-0.013705929312010312,0.27423258551093,-1368.469956494687,2.2387566230330167,-1380.342618723694,-1366.5757236547556
f4,2021-08-20,4,3,8,193.0,222.0,false,0.2,10.0,194.33918131523174,194.27546179925687,473.07601665332015,0.018763178386281686,28266.5,28029.961991673343,0.417,false,-0.025777188974188903,-0.04242081997850278,0.3139534637739132,-1902.4377970531132,7.148873742175055,-1941.7391613979228,-1904.8263142127735
f4,2021-08-20,4,3,8,193.0,222.0,false,0.3,0.0,194.33918131523174,194.2654914083634,202.1443880796731,0.008017466706844608,28266.5,28216.07959069542,0.452,false,-0.005826832603702314,-0.010351517297920054,0.2700754209537024,-1355.0609374304377,1.6159749087601085,-1368.9606736268108,-1355.0373611043337
f4,2021-08-20,4,3,8,193.0,222.0,false,0.3,0.5,194.33918131523174,194.26568503991496,203.13371938589543,0.008056705643354438,28266.5,28213.42973409252,0.452,false,-0.006113963958284785,-0.010633785529790885,0.27013896926669645,-1356.8661161076973,1.6956060044309802,-1370.7187255682277,-1356.7460883156318
f4,2021-08-20,4,3,8,193.0,222.0,false,0.3,2.0,194.33918131523174,194.2663443696453,232.40108816007057,0.009217510338320333,28266.5,28195.807178269657,0.452,false,-0.008072439746513282,-0.013705929312010312,0.27423258551093,-1368.469956494687,2.2387566230330167,-1380.342618723694,-1366.5757236547556
f4,2021-08-20,4,3,8,193.0,222.0,false,0.3,10.0,194.33918131523174,194.27546179925687,473.07601665332015,0.018763178386281686,28266.5,28029.961991673343,0.417,false,-0.025777188974188903,-0.04242081997850278,0.3139534637739132,-1902.4377970531132,7.148873742175055,-1941.7391613979228,-1904.8263142127735
f4,2021-08-21,5,1,8,27.0,222.0,false,0.1,0.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.1,0.5,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.1,2.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.1,10.0,24.407176476854897,24.407176476854897,68.00000000000017,0.01792303637322092,5691.0,5691.000000000001,0.0,false,0.0,0.0,0.0,-412.82407915394424,0.0,-412.82407915394424,-413.8040832497254
f4,2021-08-21,5,1,8,27.0,222.0,false,0.2,0.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.2,0.5,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.2,2.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.2,10.0,24.407176476854897,24.407176476854897,68.00000000000017,0.01792303637322092,5691.0,5691.000000000001,0.0,false,0.0,0.0,0.0,-412.82407915394424,0.0,-412.82407915394424,-413.8040832497254
f4,2021-08-21,5,1,8,27.0,222.0,false,0.3,0.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.3,0.5,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.3,2.0,24.407176476854897,24.407176476854897,68.00000000000006,0.01792303637322089,5691.0,5691.0,0.0,false,0.0,0.0,0.0,-412.8241240393903,0.0,-412.8241240393903,-413.80412864721615
f4,2021-08-21,5,1,8,27.0,222.0,false,0.3,10.0,24.407176476854897,24.407176476854897,68.00000000000017,0.01792303637322092,5691.0,5691.000000000001,0.0,false,0.0,0.0,0.0,-412.82407915394424,0.0,-412.82407915394424,-413.8040832497254
f4,2021-08-23,0,2,8,196.0,222.0,false,0.1,0.0,185.61669114689724,185.62311072331735,22.00002865081757,0.0013269016074075736,18009.5,18002.64778684491,0.0,false,-0.006514863909643509,-0.00941421930787527,-0.005441484684467923,-2287.3198400493693,1.8067889242744664,-2285.585058339679,-2261.2919143553313
f4,2021-08-23,0,2,8,196.0,222.0,false,0.1,0.5,185.61669114689724,185.6234002410387,22.000041380720717,0.001326902375194253,18009.5,18002.393078310855,0.0,false,-0.006790143733979903,-0.00975042650864566,-0.0056691956677639155,-2287.437716577863,1.883133195557093,-2285.6282412727455,-2261.340937268556
f4,2021-08-23,0,2,8,196.0,222.0,false,0.1,2.0,185.61669114689724,185.6242724501282,22.00021964831606,0.0013269131271601967,18009.5,18001.62544936433,0.0,false,-0.007619653222434408,-0.01002025580822874,-0.0063553957818101026,-2287.7969542027995,2.113183827021809,-2285.7624160995724,-2261.492710569729
f4,2021-08-23,0,2,8,196.0,222.0,false,0.1,10.0,185.61669114689724,185.62902847201278,24.444946528574746,0.0014743634818199485,18009.5,17997.424103182228,0.0,false,-0.011764184537156552,-0.01627019337644242,-0.00799087897414097,-2289.859829445024,3.2626005116380834,-2286.5972289333863,-2262.4232296781124
