fold,date,kind,sigma,plan,n_candidates,labor_index,chosen,P_robust,recommended,dkW_median,dkW_lo90,dkW_hi90,d_energy_won,d_demand_equiv_won,d_total_won,d_total_mean_won
f4,2021-08-25,3,0.05,move09to08,6,1.044622872045506,false,0.958,true,2.2971451257352697,0.014840635337654371,3.945217137990529,-3773.135182269346,-637.0749148705814,-4430.914329424248,-4410.884773627581
f4,2021-08-25,3,0.05,move10to09,6,1.0,false,0.989,true,3.186753694146759,0.15933826454757424,5.672444155182832,-4450.808277049346,-883.7930245100345,-5321.031045527907,-5406.948297664783
f4,2021-08-25,3,0.05,move11to12,6,1.0,true,0.983,true,3.884037391724547,1.8500639196912416,7.177950263636609,-4455.7512152926365,-1077.1730366382744,-5487.953443634972,-5601.571404837284
f4,2021-08-25,3,0.05,move13to12,6,1.0,false,0.929,false,2.710908189090489,-0.6354218257419049,4.71880336282206,-4962.193206705788,-751.8252044410956,-5638.432765468633,-5599.2125042612815
f4,2021-08-25,3,0.05,move22to23,6,1.0,false,0.558,false,0.004952378043270755,-0.05891662155758866,0.10449095452681391,-2101.60753443168,-1.3734595106670895,-2107.916442383231,-2112.867931079238
f4,2021-08-25,3,0.1,shift-1,6,1.0203092592972873,false,0.4,false,-0.045630619098787406,-0.41677563716757504,0.26858283092956725,-454.26456286918403,12.654891696730374,-456.1016650300422,-491.8328783288363
f4,2021-08-25,3,0.1,move09to08,6,1.044622872045506,false,0.956,true,2.2921618580134577,0.020877500682638602,3.9445675699538136,-3780.499059954992,-635.6928886223989,-4423.414040346779,-4410.304523348974
f4,2021-08-25,3,0.1,move10to09,6,1.0,false,0.982,true,3.166697557334004,0.20987097707687782,5.763276196501872,-4456.979844216446,-878.2307892339637,-5351.153781515152,-5405.5319333071875
f4,2021-08-25,3,0.1,move11to12,6,1.0,true,0.983,true,3.888703513604355,1.8897725812597344,7.1635739617058185,-4452.473362790477,-1078.467107772941,-5508.730985351338,-5602.78545023139
f4,2021-08-25,3,0.1,move13to12,6,1.0,false,0.931,false,2.7112442261491907,-0.5816159899045203,4.647281664574378,-4946.440439265242,-751.9183987187089,-5636.252853162354,-5597.707772261241
f4,2021-08-25,3,0.1,move22to23,6,1.0,false,0.518,false,0.002030213986842,-0.12443049887417316,0.18275351080162908,-2106.0673142457404,-0.563046012350848,-2107.456300893994,-2109.801152972907
f4,2021-08-25,3,0.2,shift-1,6,1.0203092592972873,false,0.379,false,-0.05610621692161999,-0.46635416408754365,0.3169636390296488,-462.19366608703433,15.560124159595944,-447.2894164885564,-479.6438244247385
f4,2021-08-25,3,0.2,move09to08,6,1.044622872045506,false,0.95,true,2.3271907433067867,0.0006951387547232601,3.947968597924894,-3799.724847871907,-645.4075661437488,-4441.753603406897,-4408.2020640179935
f4,2021-08-25,3,0.2,move10to09,6,1.0,false,0.982,true,3.14120798751361,0.25298445302226047,5.702702946393449,-4473.824731597555,-871.161681870441,-5336.777229984397,-5393.411824375499
f4,2021-08-25,3,0.2,move11to12,6,1.0,true,0.984,true,3.862238607140327,1.7670311388346491,7.234370714818498,-4440.378962583769,-1071.1275070469173,-5472.611772605973,-5580.736909384392
f4,2021-08-25,3,0.2,move13to12,6,1.0,false,0.931,false,2.6897803409046617,-0.5190709506260646,4.73755490913243,-4896.820806258502,-745.9657478775595,-5610.573381050238,-5581.289616976398
f4,2021-08-25,3,0.2,move22to23,6,1.0,false,0.506,false,0.004034171028422406,-0.24318307853663867,0.2960103224046506,-2085.5749301677297,-1.1188100985491474,-2085.201258678335,-2101.0497690367774
f4,2021-08-26,3,0.05,move09to08,6,1.024565886520704,false,0.957,true,2.35840592440789,0.009017005073464193,3.952072427820898,-3769.1771853880696,-654.0645763691215,-4431.048773048995,-4412.271474308628
f4,2021-08-26,3,0.05,move10to09,6,1.0,false,0.987,true,3.068344042933518,0.12660345119995217,5.600817090350554,-4239.241662397331,-850.9540812402288,-5109.577577473946,-5155.37794671952
f4,2021-08-26,3,0.05,move11to12,6,1.0,true,0.973,true,3.697315681344506,1.4720521523483272,7.119006058253713,-4176.414666679582,-1025.3888822928761,-5111.781488550174,-5223.896606002493
f4,2021-08-26,3,0.05,move13to12,6,1.0,false,0.925,false,2.3677333261916402,-1.1383844013646551,4.05379270860786,-4676.187157889675,-656.6513757971481,-5239.084690243686,-5179.618258977885
f4,2021-08-26,3,0.05,move16to17,6,1.0,false,0.778,false,0.34315777598553154,-0.0547364791698385,1.8036711247102462,-4528.369562199148,-95.16908987332074,-4646.249724548714,-4669.562720786397
f4,2021-08-26,3,0.05,move22to23,6,1.0,false,0.522,false,0.002049213972469488,-0.06443518379224997,0.09051993673850221,-2268.419204505328,-0.5683153416982046,-2273.911599046004,-2265.306542665743
f4,2021-08-26,3,0.1,move09to08,6,1.024565886520704,false,0.959,true,2.3861608215032675,0.021899106015757758,3.971779443954746,-3781.582969932336,-661.7619344969062,-4423.402617528537,-4414.38857961921
f4,2021-08-26,3,0.1,move10to09,6,1.0,false,0.984,true,3.074752018203853,0.15635277130338637,5.589954954003822,-4245.024745967499,-852.7312263818685,-5133.317698490216,-5154.697138782769
f4,2021-08-26,3,0.1,move11to12,6,1.0,true,0.975,true,3.6899380475214656,1.4776132968179012,7.1126327904661935,-4162.388725097757,-1023.3428185126197,-5123.824122543712,-5225.98062644974
f4,2021-08-26,3,0.1,move13to12,6,1.0,false,0.925,false,2.335242681039148,-0.999699407930403,4.074014405613142,-4649.543025280987,-647.6406368748569,-5229.469507268803,-5181.922223068988
f4,2021-08-26,3,0.1,move16to17,6,1.0,false,0.797,false,0.3205577624975291,-0.09696099638008632,1.8163322692308106,-4524.90226074687,-88.90135279931474,-4650.498135233765,-4675.053388726113
f4,2021-08-26,3,0.1,move22to23,6,1.0,false,0.543,false,0.008762775584273186,-0.10983715580947688,0.194191801113439,-2279.02119912777,-2.43020976203843,-2280.2545991103752,-2270.9999813935897
f4,2021-08-26,3,0.2,move09to08,6,1.024565886520704,false,0.946,false,2.377476190573759,-0.015565894994230688,3.97836547938012,-3779.195505490876,-659.3533968524558,-4425.755805947885,-4414.053118459285
f4,2021-08-26,3,0.2,move10to09,6,1.0,false,0.982,true,3.0657853629805487,0.23207399780654045,5.62933800152977,-4253.233209127249,-850.2444739999387,-5131.019236038692,-5162.473789927751
f4,2021-08-26,3,0.2,move11to12,6,1.0,true,0.972,true,3.6803740503637385,1.49760308354698,6.980506426861369,-4156.676332023389,-1020.6904033008768,-5150.249892727976,-5219.533550711671
f4,2021-08-26,3,0.2,move13to12,6,1.0,false,0.926,false,2.2718567555901217,-0.9175524060062216,4.139805343393656,-4610.35333525704,-630.0616068836604,-5197.461846646325,-5194.225038530134
f4,2021-08-26,3,0.2,move16to17,6,1.0,false,0.783,false,0.34726837923587084,-0.2029566337500668,1.8139690815994554,-4512.418677237068,-96.30909717474817,-4652.796982577534,-4671.948259862479
f4,2021-08-26,3,0.2,move22to23,6,1.0,false,0.537,false,0.013873857527556765,-0.244496739792028,0.2871119246303717,-2259.5515892502626,-3.8476831543090757,-2259.9789438544676,-2268.0367261985093
f4,2021-08-27,3,0.05,shift-1,6,1.011217311647683,false,0.077,false,-0.17172046376795436,-0.7172390623102954,0.12577199999296182,-364.9794144251616,47.62380861831267,-297.274656957439,-371.5753737118327
f4,2021-08-27,3,0.05,move09to08,6,1.022832155141124,false,0.912,false,1.5234880263580663,-0.021970580613357524,3.6770539799770035,-3685.877173547758,-422.51401264330366,-4102.009585833931,-4151.63742114639
f4,2021-08-27,3,0.05,move10to09,6,1.0,false,0.974,true,2.365022618397404,0.05614851120744362,5.156342171546358,-4414.60063622201,-655.89960616888,-5073.125929675143,-5154.119682922256
f4,2021-08-27,3,0.05,move11to12,6,1.0,false,0.971,true,3.2146689388323466,0.8426048995697428,6.65569634270951,-4584.026097592624,-891.534852369504,-5543.462847035829,-5574.139237291215
f4,2021-08-27,3,0.05,move13to12,6,1.0,true,0.962,true,3.0799941222399525,0.6374536352881904,6.371651948735314,-5086.196056524082,-854.1850365678802,-5878.332420868531,-5889.048080633242
f4,2021-08-27,3,0.05,move22to23,6,1.0,false,0.557,false,0.006986676200355646,-0.06379636125360122,0.2762845202595044,-2196.0676264836065,-1.9376381995652991,-2206.4589942985144,-2200.3087257288917
f4,2021-08-27,3,0.1,shift-1,6,1.011217311647683,false,0.107,false,-0.17061446002638547,-0.712071453116313,0.11620517178016594,-376.95144740034414,47.31707691398424,-320.7973325361313,-374.8900845817835
f4,2021-08-27,3,0.1,move09to08,6,1.022832155141124,false,0.899,false,1.5458506120540534,-0.05873268406852219,3.6721847557697656,-3684.9354324250053,-428.71590307632414,-4092.9285509363926,-4148.413524063599
f4,2021-08-27,3,0.1,move10to09,6,1.0,false,0.962,true,2.3666008534291905,0.026129560965118516,5.161029203141614,-4411.352157095886,-656.3373033510288,-5071.026802105795,-5150.018269304473
f4,2021-08-27,3,0.1,move11to12,6,1.0,false,0.97,true,3.2490090826775457,0.8171719231545282,6.652233389113375,-4591.207159137253,-901.0585189292393,-5528.95441726875,-5568.119726205032
f4,2021-08-27,3,0.1,move13to12,6,1.0,true,0.962,true,3.073237753700681,0.6093360826262867,6.2376919656439345,-5066.459650301231,-852.3112703596555,-5866.1600946388535,-5886.578796402827
f4,2021-08-27,3,0.1,move22to23,6,1.0,false,0.552,false,0.009737105491154807,-0.10617251414722659,0.2808748742495183,-2200.161766213027,-2.7004239228802662,-2212.0913422094127,-2201.0697053823933
f4,2021-08-27,3,0.2,shift-1,6,1.011217311647683,false,0.175,false,-0.18151888145703765,-0.7059503538889388,0.17950950699657395,-402.74322403378136,50.34123645741844,-352.4620626946568,-387.0012276728713
f4,2021-08-27,3,0.2,move09to08,6,1.022832155141124,false,0.905,false,1.580238139988083,-0.1168825848837855,3.6268638420638752,-3713.080895719663,-438.2527108233616,-4123.969964947764,-4151.678609712839
f4,2021-08-27,3,0.2,move10to09,6,1.0,false,0.962,true,2.387170544140602,0.05452236734993789,5.136038397307093,-4437.555237831728,-662.0419642416603,-5104.908193972706,-5169.269488547357
f4,2021-08-27,3,0.2,move11to12,6,1.0,false,0.97,true,3.2791134668887736,0.9516162515615605,6.630154724498314,-4595.199670851573,-909.4074681504865,-5532.500831883479,-5574.669680873979
f4,2021-08-27,3,0.2,move13to12,6,1.0,true,0.963,true,3.0079584834133755,0.667433014649609,6.263561803536264,-5043.53375905274,-834.2071527333094,-5831.571566462926,-5894.699608808957
f4,2021-08-27,3,0.2,move22to23,6,1.0,false,0.557,false,0.02376206959891647,-0.24607437758703837,0.33463164280277613,-2195.0217350112744,-6.590013968766167,-2199.2468024379905,-2211.7929897889903
f4,2021-08-28,1,0.05,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,498.12146804318417,0.0,498.12146804318417,462.28273170170905
f4,2021-08-28,1,0.05,shift+2,2,1.0,false,0.0,false,-2.493108004238737,-6.730996241695695,0.0,774.1772327735124,691.421953175543,1463.8957656402836,1469.159712058711
f4,2021-08-28,1,0.1,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,491.13273768996316,0.0,492.30750075783095,462.62388397960115
f4,2021-08-28,1,0.1,shift+2,2,1.0,false,0.0,false,-2.520940381562683,-6.715548188745139,0.0,780.8695631034509,699.1407991533841,1447.4721656337556,1470.5717112956872
f4,2021-08-28,1,0.2,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,493.65106477495306,0.0,495.0964773031243,464.0766339036673
f4,2021-08-28,1,0.2,shift+2,2,1.0,false,0.0,false,-2.471524888513393,-6.716096021267276,0.0,780.653379869558,685.4362357477144,1464.389928789074,1470.1284976475117
f4,2021-08-30,2,0.05,shift-1,6,1.031308909105811,true,0.995,true,1.112982413333441,0.3160249658777218,2.0040668161499435,-1212.8946701839882,-308.66712263114096,-1514.7445292245561,-1554.719933641787
f4,2021-08-30,2,0.05,move09to08,6,1.0550364724202934,false,0.817,false,1.2075823506118297,-0.24617724970201635,7.452607709700523,-3936.0373010849216,-334.90283856968074,-4363.045174112614,-4537.591655193468
f4,2021-08-30,2,0.05,move10to09,6,1.0,false,0.502,false,0.026845901874025913,-1.5611557052060703,4.658994657205322,-6112.618058958411,-7.445263453063186,-6119.0923058539865,-6216.15781652752
f4,2021-08-30,2,0.05,move11to12,6,1.0,false,0.678,false,0.16025354481757859,-0.3462852466382344,4.98382495610968,-5908.848860513842,-44.44364976274179,-6047.920185543861,-6131.09834339812
f4,2021-08-30,2,0.05,move13to12,6,1.0,false,0.403,false,-0.05679276897504337,-0.5904605318340458,0.35101561831248773,-5380.9897426443,15.750527929078693,-5351.556362268718,-5337.069558329509
f4,2021-08-30,2,0.05,move16to17,6,1.0,false,0.473,false,-0.01687329342104249,-0.40662408540162714,0.3742035833188111,-5597.4838495627355,4.679526708769117,-5590.3370031934155,-5560.630703825651
f4,2021-08-30,2,0.1,shift-1,6,1.031308909105811,true,0.952,true,1.0954838993448135,0.011732618252790433,2.226454983013248,-1230.2650850241055,-303.81420141829494,-1533.2609701314013,-1543.469100469483
f4,2021-08-30,2,0.1,move09to08,6,1.0550364724202934,false,0.799,false,1.1823798664498497,-0.5093505619581804,7.541983348774907,-3915.0157018498053,-327.9133496287583,-4382.6361193298235,-4514.933683401027
f4,2021-08-30,2,0.1,move10to09,6,1.0,false,0.485,false,-0.07880705684155487,-1.7851823802666318,4.684136630330522,-6106.0079398472535,21.85582376405788,-6130.3375764734465,-6210.681481394026
f4,2021-08-30,2,0.1,move11to12,6,1.0,false,0.679,false,0.28918925320297717,-0.6056392348428801,4.922399970793771,-5894.478326154752,-80.201819554959,-6078.9864776034065,-6152.027933333957
f4,2021-08-30,2,0.1,move13to12,6,1.0,false,0.442,false,-0.08361757441882389,-0.863644525875901,0.657412201023362,-5369.575759462601,23.18994063882049,-5337.721972748194,-5337.4893743866105
f4,2021-08-30,2,0.1,move16to17,6,1.0,false,0.497,false,-0.0037171846905721395,-0.6845875263081951,0.8107563053572375,-5590.470506221712,1.0308992208520067,-5568.812536427291,-5572.454532556266
f4,2021-08-30,2,0.2,shift-1,6,1.031308909105811,false,0.861,false,1.10496823652484,-0.5580883159198209,2.793197016465268,-1162.119657705946,-306.444524262889,-1479.9898631951191,-1506.5823314862448
f4,2021-08-30,2,0.2,move09to08,6,1.0550364724202934,false,0.799,false,1.4821170838177125,-0.9409947188368093,7.63905818735146,-3899.446983081384,-411.0404712454456,-4463.377999941085,-4535.202383321076
f4,2021-08-30,2,0.2,move10to09,6,1.0,false,0.532,false,0.15943410293661486,-2.2516486652204977,4.614384112419119,-6049.028549995584,-44.216391214421186,-6133.559685255985,-6187.967873551456
f4,2021-08-30,2,0.2,move11to12,6,1.0,false,0.658,false,0.48185998424243337,-1.2591800886264408,5.149516998449434,-5818.528719549269,-133.63583562990152,-6028.824018356016,-6093.901648364126
f4,2021-08-30,2,0.2,move13to12,6,1.0,false,0.46,false,-0.07322522616014737,-1.469581895679724,1.3749332607887368,-5291.441453032066,20.30779605508087,-5272.671122158069,-5295.340304037694
f4,2021-08-30,2,0.2,move16to17,6,1.0,false,0.501,false,0.001334950138200952,-1.4870870924454336,1.4576475682994896,-5505.456423115307,-0.37022617166106403,-5502.122918592331,-5538.380437984668
f4,2021-08-31,3,0.05,move09to08,6,1.0237357321037115,false,0.948,false,2.235775690057551,-0.001351790478965136,3.983508989412418,-3753.4734613217174,-620.0551247092941,-4351.620237603345,-4355.901234278558
f4,2021-08-31,3,0.05,move10to09,6,1.0,false,0.989,true,3.0161004668950966,0.13396906419587112,5.455767425270399,-4383.661784113632,-836.46519615224,-5206.502851518124,-5295.364703742974
f4,2021-08-31,3,0.05,move11to12,6,1.0,true,0.983,true,3.6527037076110815,1.7819098189449707,6.990365283546387,-4488.037982245116,-1013.0164949108066,-5501.014321152019,-5586.896852049593
f4,2021-08-31,3,0.05,move13to12,6,1.0,false,0.954,true,2.3913467889941273,0.08755100900339136,4.657517532307168,-4959.362911439592,-663.2001761477046,-5559.405408964093,-5565.912173761435
f4,2021-08-31,3,0.05,move16to17,6,1.0,false,0.766,false,0.36272735473396267,-0.056719873821216994,1.9881073645433927,-4608.504801754495,-100.59638637955231,-4747.636745132573,-4780.17945185877
f4,2021-08-31,3,0.05,move22to23,6,1.0,false,0.527,false,0.0028441235714211643,-0.060486926217902234,0.10017945755067897,-2315.220028550368,-0.7887702704741362,-2323.9126344293254,-2321.533344085555
f4,2021-08-31,3,0.1,move09to08,6,1.0237357321037115,false,0.946,false,2.237568568937263,-0.012968164386195724,3.9626645361571855,-3761.1616438607207,-620.5523497852676,-4342.614318740436,-4353.432173406095
f4,2021-08-31,3,0.1,move10to09,6,1.0,false,0.992,true,3.040024454475258,0.1438364585892188,5.530630402254407,-4388.580750996134,-843.1001153744714,-5224.102697999557,-5291.065608044112
f4,2021-08-31,3,0.1,move11to12,6,1.0,true,0.982,true,3.6639063345522374,1.8464430877340476,6.967468842323135,-4477.467167316097,-1016.123356782487,-5512.4219050131815,-5585.569798780389
f4,2021-08-31,3,0.1,move13to12,6,1.0,false,0.953,true,2.390622690852723,0.02870962475326595,4.647339711261065,-4928.667979803635,-662.9993595964885,-5543.38102094977,-5559.368392336158
f4,2021-08-31,3,0.1,move16to17,6,1.0,false,0.793,false,0.348400993755277,-0.11530974859204406,1.9876236370354898,-4615.91127557184,-96.62320893479682,-4750.427782016582,-4779.180339056464
f4,2021-08-31,3,0.1,move22to23,6,1.0,false,0.544,false,0.0070244218977109085,-0.11892180232439528,0.17691454621394478,-2309.327445317565,-1.948106339631825,-2317.153137978715,-2317.9893317919123
f4,2021-08-31,3,0.2,move09to08,6,1.0237357321037115,false,0.948,false,2.2352131854571837,-0.005830097018970543,3.9437390963072416,-3767.292902134915,-619.899123433459,-4359.749620836339,-4358.0060945427185
f4,2021-08-31,3,0.2,move10to09,6,1.0,false,0.978,true,3.050099940144648,0.2066025762168693,5.493881508387312,-4406.743523413292,-845.8943834001155,-5264.473728067929,-5297.77309384411
f4,2021-08-31,3,0.2,move11to12,6,1.0,true,0.984,true,3.702521954118069,1.7915215456746978,7.011932770086965,-4479.408767366467,-1026.832755275411,-5520.057151365877,-5593.659982931706
f4,2021-08-31,3,0.2,move13to12,6,1.0,false,0.954,true,2.4253858832466335,0.07628734905691782,4.613723723316162,-4905.961381228433,-672.6403516203997,-5552.307291548795,-5565.515072111182
f4,2021-08-31,3,0.2,move16to17,6,1.0,false,0.785,false,0.3682495910811241,-0.20690566477498037,1.9554905975954255,-4603.357120518465,-102.12788659316507,-4759.419559906233,-4778.406868895381
f4,2021-08-31,3,0.2,move22to23,6,1.0,false,0.54,false,0.014079157339892845,-0.237125102858856,0.2909241355253243,-2303.6858646467153,-3.9046196355969487,-2310.15826811881,-2321.2356823110254
